id,Counts_1st,Counts_2nd,Counts_3rd,Counts_4th,Total_Counts,Uniprot_id_gene,Uniprot_entry,pldt_score
RVBD2868c:gcpE,5,3,6,2,16,RV2868c,P9WKG3,90.61400604248047
RVBD2220:glnA1,5,2,7,2,16,RV2220,P9WN39,95.01725769042969
RVBD1343c:lprD,5,3,5,3,16,RV1343c,P9WK51,84.85159301757812
RVBD0289:espG3,6,4,5,1,16,RV0289,P9WJC7,88.04749298095703
RVBD2764c:thyA,6,3,6,1,16,RV2764c,P9WFR9,97.46601104736328
RVBD3634c:galE1,6,2,6,2,16,RV3634c,P9WN67,95.94647216796875
RVBD2401A:RVBD2401A,5,3,6,2,16,RV2401A,Q79FE4,89.10971069335938
RVBD1630:rpsA,6,3,4,3,16,RV1630,P9WH43,70.91667938232422
RVBD2869c:rip,5,4,5,2,16,RV2869c,P9WHS3,90.84052276611328
RVBD2753c:dapA,4,4,6,2,16,RV2753c,P9WP25,97.82624053955078
RVBD0410c:pknG,7,2,4,3,16,RV0410c,P9WI73,87.078857421875
RVBD3247c:tmk,6,2,5,3,16,RV3247c,P9WKE1,95.39620971679688
RVBD3858c:gltD,5,3,5,3,16,RV3858c,P9WN19,96.2729721069336
RVBD3264c:manB,5,2,6,3,16,RV3264c,L7N6A5,95.80473327636719
RVBD2593c:ruvA,7,3,4,2,16,RV2593c,P9WGW3,90.34259033203125
RVBD2215:dlaT,6,3,5,2,16,RV2215,P9WIS7,81.80072021484375
RVBD0723:rplO,6,4,5,1,16,RV0723,P9WHD7,95.45999908447266
RVBD3255c:manA,6,2,6,1,15,RV3255c,O05898,96.4179916381836
RVBD0046c:ino1,4,4,5,2,15,RV0046c,P9WKI1,92.50005340576172
RVBD2883c:pyrH,7,2,5,1,15,RV2883c,P9WHK5,88.24666595458984
RVBD0640:rplK,4,4,5,2,15,RV0640,P9WHE5,82.99337768554688
RVBD2842c:RVBD2842c,6,3,5,1,15,RV2842c,P9WH17,85.2814712524414
RVBD0226c:RVBD0226c,6,2,4,3,15,RV0226c,P96408,93.42340850830078
RVBD2979c:RVBD2979c,6,3,5,1,15,RV2979c,I6XFU1,86.34979248046875
RVBD3356c:folD,6,3,4,2,15,RV3356c,P9WG81,97.04772186279297
RVBD1449c:tkt,5,3,5,2,15,RV1449c,P9WG25,97.25387573242188
RVBD2367c:RVBD2367c,7,2,6,0,15,RV2367c,P9WGX9,89.91767883300781
RVBD0706:rplV,6,2,5,2,15,RV0706,P9WHC1,77.47061157226562
RVBD3722c:RVBD3722c,5,2,5,3,15,RV3722c,O69689,96.92684936523438
RVBD6003:tRNA-Gly4,7,2,5,1,15,RV6003,,
RVBD0284:eccC3,6,2,5,2,15,RV0284,P9WNA9,84.60286712646484
RVBD0290:eccD3,6,2,4,3,15,RV0290,P9WNQ3,88.65995788574219
RVBD1612:trpB,5,2,6,2,15,RV1612,P9WFX9,95.20564270019531
RVBD2153c:murG,4,3,6,2,15,RV2153c,P9WJK9,87.5529556274414
RVBD1782:eccB5,6,1,5,3,15,RV1782,P9WNQ9,88.7861099243164
RVBD6041:tRNA-Thr39,7,2,4,2,15,RV6041,,
RVBD2516c:RVBD2516c,6,2,5,2,15,RV2516c,I6YDM0,81.17794036865234
RVBD3610c:ftsH,4,3,6,2,15,RV3610c,P9WQN3,79.21549987792969
RVBD1695:ppnK,4,2,6,3,15,RV1695,P9WHV7,88.39557647705078
RVBD1315:murA,5,3,5,2,15,RV1315,P9WJM1,96.79081726074219
RVBD1018c:glmU,5,3,5,2,15,RV1018c,P9WMN3,94.93152618408203
RVBD1177:fdxC,5,2,5,3,15,RV1177,O50433,96.19693756103516
RVBD0189c:ilvD,3,3,6,3,15,RV0189c,P9WKJ5,94.18090057373047
RVBD0505c:serB1,6,2,6,1,15,RV0505c,P9WGJ3,81.720947265625
RVBD0531:RVBD0531,5,3,6,1,15,RV0531,O06397,75.732666015625
RVBD2192c:trpD,5,2,7,1,15,RV2192c,P9WFX5,92.33659362792969
RVBD2909c:rpsP,6,4,3,2,15,RV2909c,P9WH53,76.44802856445312
RVBD0180c:RVBD0180c,5,2,8,0,15,RV0180c,O07424,88.27716827392578
RVBD1378c:RVBD1378c,5,3,5,2,15,RV1378c,P71806,82.82705688476562
RVBD1649:pheS,5,2,5,3,15,RV1649,P9WFU3,94.06656646728516
RVBD0796:RVBD0796,7,2,5,1,15,RV0796,P9WKH9,87.83438110351562
RVBD2204c:RVBD2204c,5,2,6,2,15,RV2204c,P9WMN5,76.5064468383789
RVBD1689:tyrS,6,2,5,2,15,RV1689,P9WFT1,92.58184814453125
RVBD2219:RVBD2219,6,2,4,3,15,RV2219,P9WLI1,79.69984436035156
RVBD6018:16S,5,4,4,2,15,RV6018,,
RVBD2112c:dop,6,2,5,2,15,RV2112c,P9WNU9,93.82609558105469
RVBD0952:sucD,6,2,7,0,15,RV0952,P9WGC7,95.06055450439453
RVBD2199c:RVBD2199c,5,3,6,1,15,RV2199c,P9WP45,96.02064514160156
RVBD0704:rplB,5,4,5,1,15,RV0704,P9WHA5,95.4664306640625
RVBD1099c:glpX,5,2,5,2,14,RV1099c,P9WN21,89.68354034423828
RVBD0479c:RVBD0479c,5,2,6,1,14,RV0479c,P9WKV7,73.41758728027344
RVBD2477c:RVBD2477c,5,3,4,2,14,RV2477c,P9WQK3,88.33991241455078
RVBD3780:RVBD3780,3,5,5,1,14,RV3780,P9WKX3,82.30195617675781
RVBD2697c:dut,5,2,6,1,14,RV2697c,P9WNS5,98.04207611083984
RVBD2984:ppk1,6,2,4,2,14,RV2984,P9WHV9,88.21963500976562
RVBD3210c:RVBD3210c,6,2,5,1,14,RV3210c,O05856,87.45540618896484
RVBD0524:hemL,5,2,5,2,14,RV0524,P9WMN9,92.07371520996094
RVBD1392:metK,5,2,5,2,14,RV1392,P9WGV1,95.08700561523438
RVBD0164:TB18.5,6,2,5,1,14,RV0164,L7N657,91.0622329711914
RVBD0955:RVBD0955,6,2,4,2,14,RV0955,P9WKN3,86.47560119628906
RVBD0017c:rodA,6,2,4,2,14,RV0017c,P9WN99,88.70537567138672
RVBD3042c:serB2,5,2,6,1,14,RV3042c,O53289,93.9333267211914
RVBD3712:RVBD3712,6,2,4,2,14,RV3712,I6Y4C7,92.1475830078125
RVBD2839c:infB,4,4,4,2,14,RV2839c,P9WKK1,74.31056213378906
RVBD0896:gltA2,4,2,6,2,14,RV0896,P9WPD5,93.44050598144531
RVBD2154c:ftsW,7,2,4,1,14,RV2154c,P9WN97,79.8675765991211
RVBD0719:rplF,5,2,5,2,14,RV0719,P9WH81,93.33453369140625
RVBD0352:dnaJ1,5,2,6,1,14,RV0352,P9WNV9,83.47979736328125
RVBD1565c:RVBD1565c,5,3,4,2,14,RV1565c,O06625,88.2289047241211
RVBD0647c:RVBD0647c,5,3,4,2,14,RV0647c,P9WQI1,76.26395416259766
RVBD1301:RVBD1301,4,3,6,1,14,RV1301,P9WGC9,96.1131820678711
RVBD2507:RVBD2507,6,3,4,1,14,RV2507,O06170,69.94702911376953
RVBD2699c:RVBD2699c,6,3,4,1,14,RV2699c,I6YA17,78.44740295410156
RVBD1694:tlyA,5,2,4,3,14,RV1694,P9WJ63,93.53123474121094
RVBD3125c:PPE49,6,2,4,2,14,RV3125c,P9WHY5,69.32218170166016
RVBD3673c:RVBD3673c,5,3,6,0,14,RV3673c,I6YGW6,88.58616638183594
RVBD1384:carB,5,2,6,1,14,RV1384,P9WPK3,92.4256591796875
RVBD3672c:RVBD3672c,6,2,4,2,14,RV3672c,I6XHX8,84.42652893066406
RVBD2173:idsA2,6,3,4,1,14,RV2173,O53507,95.6333236694336
RVBD6014:tRNA-Ala15,5,3,5,1,14,RV6014,,
RVBD1093:glyA1,5,2,6,1,14,RV1093,P9WGI9,97.4386978149414
RVBD2843:RVBD2843,6,2,4,2,14,RV2843,I6YAE2,78.62983703613281
RVBD3423c:alr,6,2,4,2,14,RV3423c,P9WQA9,95.85572052001953
RVBD1710:scpB,5,2,5,2,14,RV1710,I6XCB2,81.07048034667969
RVBD6036:tRNA-Val34,5,4,4,1,14,RV6036,,
RVBD2008c:RVBD2008c,5,3,4,2,14,RV2008c,P9WLM9,85.3612060546875
RVBD0718:rpsH,4,3,4,3,14,RV0718,P9WH27,95.97856140136719
RVBD0127:mak,6,4,4,0,14,RV0127,O07177,92.31707763671875
RVBD2908c:RVBD2908c,6,3,5,0,14,RV2908c,P9WFM7,93.04661560058594
RVBD2218:lipA,6,2,4,2,14,RV2218,P9WK91,91.89665222167969
RVBD1459c:RVBD1459c,4,3,5,2,14,RV1459c,O53150,85.65876770019531
RVBD1299:prfA,6,2,5,1,14,RV1299,P9WHG3,87.99761962890625
RVBD3846:sodA,6,2,6,0,14,RV3846,P9WGE7,97.6938705444336
RVBD1348:irtA,5,2,4,3,14,RV1348,P9WQJ9,84.3729019165039
RVBD2594c:ruvC,6,3,4,1,14,RV2594c,P9WGV9,93.71314239501953
RVBD3105c:prfB,5,2,4,3,14,RV3105c,P9WHG1,88.61746215820312
RVBD6008:tRNA-Thr9,4,2,5,3,14,RV6008,,
RVBD1713:engA,5,2,5,2,14,RV1713,P9WNL3,77.69004821777344
RVBD2965c:kdtB,4,2,6,2,14,RV2965c,P9WPA5,94.94111633300781
RVBD3626c:RVBD3626c,7,2,5,0,14,RV3626c,O06381,82.49285888671875
RVBD2115c:mpa,4,3,6,1,14,RV2115c,P9WQN5,82.73016357421875
RVBD0528:RVBD0528,6,2,4,2,14,RV0528,O06394,89.64299011230469
RVBD3253c:RVBD3253c,5,3,4,1,13,RV3253c,O05896,85.98871612548828
RVBD1699:pyrG,4,2,4,3,13,RV1699,P9WHK7,90.56704711914062
RVBD2993c:RVBD2993c,5,2,5,1,13,RV2993c,I6Y276,96.0177001953125
RVBD3137:RVBD3137,5,2,5,1,13,RV3137,P95189,96.648193359375
RVBD2520c:RVBD2520c,5,3,4,1,13,RV2520c,I6XEI0,77.25506591796875
RVBD1831:RVBD1831,6,2,4,1,13,RV1831,P9WLR3,59.717647552490234
RVBD6035:tRNA-Cys33,5,2,4,2,13,RV6035,,
RVBD3031:RVBD3031,5,3,4,1,13,RV3031,P9WQ27,96.07026672363281
RVBD1837c:glcB,6,2,4,1,13,RV1837c,P9WK17,95.85420989990234
RVBD3910:RVBD3910,4,3,4,2,13,RV3910,P9WJK3,76.3135757446289
RVBD3012c:gatC,4,3,4,2,13,RV3012c,P9WN59,92.48079681396484
RVBD0047c:RVBD0047c,6,2,3,2,13,RV0047c,P71704,88.65016174316406
RVBD0495c:RVBD0495c,6,2,4,1,13,RV0495c,P9WKU5,87.685546875
RVBD1388:mihF,4,2,5,2,13,RV1388,P71658,71.75990295410156
RVBD1055:RVBD1055,4,4,5,0,13,RV1055,O53403,71.9093246459961
RVBD3443c:rplM,4,3,4,2,13,RV3443c,P9WHE1,93.63034057617188
RVBD3838c:pheA,5,2,5,1,13,RV3838c,P9WIC3,91.74358367919922
RVBD2163c:pbpB,6,1,4,2,13,RV2163c,L0T911,87.78582763671875
RVBD1222:rseA,5,2,4,2,13,RV1222,L0T905,73.60012817382812
RVBD0347:RVBD0347,5,2,4,2,13,RV0347,O06298,80.73493194580078
RVBD2178c:aroG,3,3,5,2,13,RV2178c,O53512,94.87674713134766
RVBD1221:sigE,5,2,4,2,13,RV1221,P9WGG7,75.05972290039062
RVBD3102c:ftsE,4,3,5,1,13,RV3102c,O05779,94.62274169921875
RVBD3753c:RVBD3753c,6,2,5,0,13,RV3753c,O69720,93.82752227783203
RVBD6046:tRNA-Ser44,5,2,4,2,13,RV6046,,
RVBD0702:rplD,4,2,4,3,13,RV0702,P9WH85,91.0502700805664
RVBD0453:PPE11,6,2,4,1,13,RV0453,P9WI39,69.51334381103516
RVBD2206:RVBD2206,5,3,4,1,13,RV2206,P9WLI5,75.64474487304688
RVBD3489:RVBD3489,5,2,6,0,13,RV3489,I6YC91,78.7518539428711
RVBD0700:rpsJ,6,3,4,0,13,RV0700,P9WH67,89.02960968017578
RVBD0637:hadC,6,1,4,2,13,RV0637,P9WFJ9,92.16554260253906
RVBD6000:tRNA-Ile1,5,1,5,2,13,RV6000,,
RVBD3754:tyrA,5,3,4,1,13,RV3754,O69721,95.28306579589844
RVBD3609c:folE,4,2,5,2,13,RV3609c,P9WN57,93.60589599609375
RVBD1712:cmk,6,2,4,1,13,RV1712,P9WPA9,93.07782745361328
RVBD3510c:RVBD3510c,6,2,4,1,13,RV3510c,I6Y3Q7,94.87935638427734
RVBD0849:RVBD0849,6,2,4,1,13,RV0849,P9WJX5,89.39450073242188
RVBD2343c:dnaG,5,2,4,2,13,RV2343c,P9WNW1,85.56011199951172
RVBD1604:impA,6,1,4,2,13,RV1604,O53907,94.00814819335938
RVBD1825:RVBD1825,3,2,5,3,13,RV1825,P9WFG3,80.13684844970703
RVBD6047:tRNA-Ser45,4,2,5,2,13,RV6047,,
RVBD1602:hisH,4,2,5,2,13,RV1602,P9WMM1,97.38558197021484
RVBD0542c:menE,6,2,4,1,13,RV0542c,P9WQ39,91.1616439819336
RVBD3665c:dppB,5,3,4,1,13,RV3665c,I6YGV9,89.03483581542969
RVBD1300:hemK,3,3,5,2,13,RV1300,P9WHV3,91.3375015258789
RVBD3670:ephE,5,3,4,1,13,RV3670,I6YCQ4,93.38055419921875
RVBD3346c:RVBD3346c,5,3,4,1,13,RV3346c,O50377,90.73846435546875
RVBD0709:rpmC,5,2,4,2,13,RV0709,P9WHA7,86.68948364257812
RVBD3924c:rpmH,4,2,5,2,13,RV3924c,P9WH93,94.7672348022461
RVBD3601c:panD,5,2,6,0,13,RV3601c,P9WIL3,94.62165832519531
RVBD0809:purM,4,3,5,1,13,RV0809,I6Y4V6,93.95761108398438
RVBD1130:prpD,4,3,3,3,13,RV1130,O06582,94.05256652832031
RVBD1240:mdh,5,2,5,1,13,RV1240,P9WK13,96.98628997802734
RVBD0642c:mmaA4,4,2,5,2,13,RV0642c,Q79FX8,93.25318908691406
RVBD3100c:smpB,6,2,4,1,13,RV3100c,P9WGD3,89.26325988769531
RVBD1411c:lprG,4,3,5,1,13,RV1411c,P9WK45,90.6203384399414
RVBD2230c:RVBD2230c,6,2,4,1,13,RV2230c,P9WFM1,95.04454803466797
RVBD0510:hemC,5,2,5,1,13,RV0510,P9WMP3,92.9524917602539
RVBD3916c:RVBD3916c,4,3,4,2,13,RV3916c,O53594,84.26983642578125
RVBD0334:rmlA,4,3,4,2,13,RV0334,P9WH13,95.36580657958984
RVBD1294:thrA,4,3,4,2,13,RV1294,P9WPX1,94.54886627197266
RVBD0011c:RVBD0011c,6,2,4,1,13,RV0011c,P9WP57,66.74010467529297
RVBD0455c:RVBD0455c,4,2,5,2,13,RV0455c,O53740,87.51398468017578
RVBD2552c:aroE,4,2,5,2,13,RV2552c,I6Y120,96.53720092773438
RVBD0412c:RVBD0412c,6,2,4,1,13,RV0412c,P96258,76.1568374633789
RVBD1461:RVBD1461,3,2,6,2,13,RV1461,P9WFP7,81.39869689941406
RVBD0720:rplR,4,2,6,1,13,RV0720,P9WHD1,96.08303833007812
RVBD1464:csd,4,2,6,1,13,RV1464,P9WQ69,96.23237609863281
RVBD2465c:rpiB,4,2,6,1,13,RV2465c,P9WKD7,97.48815155029297
RVBD0787A:RVBD0787A,7,2,4,0,13,RV0787A,I6Y8S6,95.93961334228516
RVBD2202c:adoK,5,2,6,0,13,RV2202c,P9WID5,96.7822265625
RVBD3266c:rmlD,4,2,6,1,13,RV3266c,P9WH09,93.24601745605469
RVBD1836c:RVBD1836c,5,1,6,1,13,RV1836c,P9WLQ9,80.57280731201172
RVBD2441c:rpmA,4,4,4,1,13,RV2441c,P9WHB3,88.74813079833984
RVBD1401:RVBD1401,5,2,5,1,13,RV1401,P9WG51,87.30743408203125
RVBD2978c:RVBD2978c,4,3,5,1,13,RV2978c,I6Y263,86.46205139160156
RVBD2970A:RVBD2970A,5,1,4,3,13,RV2970A,I6XFT2,80.15553283691406
RVBD6012:tRNA-Phe13,5,2,6,0,13,RV6012,,
RVBD1600:hisC1,4,2,5,1,12,RV1600,P9WML7,94.59021759033203
RVBD2664:RVBD2664,4,2,5,1,12,RV2664,I6Y9Z5,89.44083404541016
RVBD1293:lysA,3,2,5,2,12,RV1293,P9WIU7,97.16044616699219
RVBD3635:RVBD3635,5,2,4,1,12,RV3635,I6Y460,95.40122985839844
RVBD2149c:yfiH,5,2,4,1,12,RV2149c,P9WKD5,94.94060516357422
RVBD0795:RVBD0795,7,2,3,0,12,RV0795,P9WKH5,91.50304412841797
RVBD0294:tam,5,2,4,1,12,RV0294,P9WGA3,92.27279663085938
RVBD3464:rmlB,3,2,4,3,12,RV3464,P9WN65,97.21797943115234
RVBD1536:ileS,5,2,3,2,12,RV1536,P9WFV3,92.51924133300781
4.5S:4.5S,5,2,5,0,12,4.,P60372,
RVBD0562:grcC1,6,2,4,0,12,RV0562,O06428,92.01507568359375
RVBD1402:priA,5,2,5,0,12,RV1402,P9WMQ9,89.61251831054688
RVBD1634:RVBD1634,6,2,4,0,12,RV1634,P9WJX3,86.40585327148438
RVBD1437:pgk,4,2,4,2,12,RV1437,P9WID1,94.62609100341797
RVBD1661:pks7,5,2,4,1,12,RV1661,P94996,85.70660400390625
RVBD0803:purL,3,3,5,1,12,RV0803,P9WHL7,92.86279296875
RVBD2903c:lepB,5,2,4,1,12,RV2903c,P9WKA1,82.80592346191406
RVBD3627c:RVBD3627c,4,3,4,1,12,RV3627c,O06380,92.4099349975586
RVBD3863:RVBD3863,5,2,4,1,12,RV3863,P96214,74.21372985839844
RVBD6034:tRNA-Gly32,4,3,4,1,12,RV6034,,
RVBD1633:uvrB,5,2,4,1,12,RV1633,P9WFC7,85.51834869384766
RVBD3531c:RVBD3531c,5,2,4,1,12,RV3531c,I6XHH2,95.37300872802734
RVBD0544c:RVBD0544c,4,3,4,1,12,RV0544c,O06410,86.27510833740234
RVBD0788:purQ,3,3,4,2,12,RV0788,P9WHL5,96.71299743652344
RVBD0843:RVBD0843,5,3,4,0,12,RV0843,I6XWE5,83.88694763183594
RVBD3378c:RVBD3378c,3,2,6,1,12,RV3378c,P9WJ61,93.6002426147461
RVBD3682:ponA2,6,2,2,2,12,RV3682,I6YGX2,89.72999572753906
RVBD0291:mycP3,6,2,4,0,12,RV0291,O53695,88.17595672607422
RVBD1456c:RVBD1456c,3,3,4,2,12,RV1456c,O53148,94.72818756103516
RVBD0929:pstC2,5,3,3,1,12,RV0929,P9WG05,90.08740997314453
RVBD1826:gcvH,6,2,4,0,12,RV1826,P9WN55,96.11485290527344
RVBD0954:RVBD0954,6,1,5,0,12,RV0954,P9WIR9,60.39524841308594
RVBD2904c:rplS,5,1,4,2,12,RV2904c,P9WHC9,95.22575378417969
RVBD6021:tRNA-Leu19,4,4,4,0,12,RV6021,,
RVBD1234:RVBD1234,6,2,4,0,12,RV1234,O50451,83.43897247314453
RVBD0879c:RVBD0879c,5,2,4,1,12,RV0879c,P9WKR1,86.74868774414062
RVBD3207c:RVBD3207c,6,1,4,1,12,RV3207c,O05859,87.65115356445312
RVBD0683:rpsG,5,1,4,2,12,RV0683,P9WH29,94.75749969482422
RVBD2135c:RVBD2135c,6,2,4,0,12,RV2135c,O06240,91.54788208007812
RVBD2870c:dxr,4,2,4,2,12,RV2870c,P9WNS1,92.38016510009766
RVBD1337:RVBD1337,6,2,4,0,12,RV1337,P9WM21,90.55204772949219
RVBD0699:RVBD0699,6,2,4,0,12,RV0699,P95046,51.74602508544922
RVBD2899c:fdhD,6,2,4,0,12,RV2899c,P9WNF1,89.51395416259766
RVBD2188c:pimB,5,2,4,1,12,RV2188c,P9WMZ3,95.20986938476562
RVBD0746:PE-PGRS9,6,2,4,0,12,RV0746,Q79FW8,92.91806030273438
RVBD2190c:RVBD2190c,6,0,4,2,12,RV2190c,P9WHU3,81.70903778076172
RVBD2676c:RVBD2676c,3,2,5,2,12,RV2676c,P9WL45,97.34294128417969
RVBD3715c:recR,6,1,4,1,12,RV3715c,P9WHI3,94.25531005859375
RVBD3236c:RVBD3236c,4,2,4,2,12,RV3236c,L7N665,88.04641723632812
RVBD3011c:gatA,4,2,5,1,12,RV3011c,P9WQA1,96.95536041259766
RVBD3082c:virS,6,2,4,0,12,RV3082c,P9WMJ3,88.65776824951172
RVBD1015c:rplY,6,2,4,0,12,RV1015c,P9WHB5,83.74618530273438
RVBD3456c:rplQ,4,2,4,2,12,RV3456c,P9WHD3,82.12361145019531
RVBD1037c:esxI,6,2,4,0,12,RV1037c,P0DOA6,94.30178833007812
RVBD3602c:panC,5,2,5,0,12,RV3602c,P9WIL5,92.8966293334961
RVBD2838c:rbfA,6,2,4,0,12,RV2838c,P9WHJ7,79.69393920898438
RVBD0163:RVBD0163,5,2,5,0,12,RV0163,O07408,94.8476791381836
RVBD0555:menD,5,2,4,1,12,RV0555,P9WK11,94.69810485839844
RVBD3663c:dppD,5,2,5,0,12,RV3663c,I6Y482,88.45580291748047
RVBD3644c:RVBD3644c,5,2,4,1,12,RV3644c,O06363,91.23085021972656
RVBD1631:coaE,3,4,4,1,12,RV1631,P9WPA3,94.94544982910156
RVBD3039c:echA17,5,2,5,0,12,RV3039c,P9WNN3,94.67620849609375
RVBD1832:gcvB,5,2,4,1,12,RV1832,P9WN53,96.58848571777344
RVBD0979c:RVBD0979c,4,2,6,0,12,RV0979c,O53892,44.03359603881836
RVBD6015:tRNA-Gln16,4,2,5,1,12,RV6015,,
RVBD0951:sucC,4,2,5,1,12,RV0951,P9WGC5,94.67056274414062
RVBD3133c:devR,6,2,4,0,12,RV3133c,P9WMF9,83.7173843383789
RVBD1845c:blaR,6,1,3,2,12,RV1845c,P95164,82.93427276611328
RVBD0411c:glnH,5,2,4,1,12,RV0411c,P96257,91.31912231445312
RVBD0998:RVBD0998,4,2,5,1,12,RV0998,O05581,90.17288208007812
RVBD1211:RVBD1211,4,2,4,2,12,RV1211,O05312,82.32653045654297
RVBD2726c:dapF,4,3,4,1,12,RV2726c,P9WP19,96.64539337158203
RVBD6022:tRNA-Leu20,4,1,6,1,12,RV6022,,
RVBD1416:ribH,5,2,4,1,12,RV1416,P9WHE9,95.1241226196289
RVBD1383:carA,3,3,5,1,12,RV1383,P9WPK5,96.91260528564453
RVBD1657:argR,5,2,4,1,12,RV1657,P9WPY9,85.71883392333984
RVBD2235:RVBD2235,4,3,4,1,12,RV2235,P9WGA7,87.72454071044922
RVBD2844:RVBD2844,5,1,5,1,12,RV2844,I6Y1V1,88.6649398803711
RVBD1641:infC,4,2,4,2,12,RV1641,P9WKJ9,82.47616577148438
RVBD3434c:RVBD3434c,5,2,5,0,12,RV3434c,I6YC44,81.14995574951172
RVBD2158c:murE,2,4,4,2,12,RV2158c,P9WJL3,91.58558654785156
RVBD0287:esxG,6,2,4,0,12,RV0287,O53692,84.5430908203125
RVBD3313c:add,6,2,4,0,12,RV3313c,P63907,97.1087646484375
RVBD1295:thrC,4,2,4,2,12,RV1295,P9WG59,95.09741973876953
RVBD6033:tRNA-Val31,5,2,4,0,11,RV6033,,
RVBD1092c:coaA,5,2,4,0,11,RV1092c,P9WPA7,91.97711181640625
RVBD3163c:RVBD3163c,5,2,4,0,11,RV3163c,O53313,86.23368835449219
RVBD1658:argG,4,2,4,1,11,RV1658,P9WPW7,96.58340454101562
RVBD0101:nrp,4,2,4,1,11,RV0101,Q10896,68.14566040039062
RVBD3919c:gid,5,2,4,0,11,RV3919c,P9WGW9,91.88848114013672
RVBD0409:ackA,5,2,4,0,11,RV0409,P9WQH1,95.26292419433594
RVBD0090:RVBD0090,5,2,4,0,11,RV0090,P9WM71,88.24514770507812
RVBD0693:pqqE,4,3,4,0,11,RV0693,P9WJ79,89.73605346679688
RVBD3281:accE5,5,2,4,0,11,RV3281,P96886,55.77875518798828
RVBD3704c:gshA,5,2,4,0,11,RV3704c,P9WPK7,93.56259155273438
RVBD3473c:bpoA,5,2,3,1,11,RV3473c,O06338,93.72046661376953
RVBD0541c:RVBD0541c,4,2,2,3,11,RV0541c,O06407,95.26612854003906
RVBD1623c:cydA,5,2,4,0,11,RV1623c,L7N662,90.80393981933594
RVBD2825c:RVBD2825c,6,2,3,0,11,RV2825c,P71627,83.37841796875
RVBD3468c:RVBD3468c,4,2,4,1,11,RV3468c,Q6MWX3,88.62870025634766
RVBD3628:ppa,4,2,4,1,11,RV3628,P9WI55,96.50074005126953
RVBD0123:RVBD0123,5,2,3,1,11,RV0123,O07173,82.41212463378906
RVBD2586c:secF,5,2,4,0,11,RV2586c,P9WGN9,75.61212921142578
RVBD3898c:RVBD3898c,5,2,4,0,11,RV3898c,O05447,61.217552185058594
RVBD2179c:RVBD2179c,5,2,4,0,11,RV2179c,P9WJ73,95.4455337524414
RVBD1312:RVBD1312,5,2,4,0,11,RV1312,P9WM29,74.69945526123047
RVBD3208:RVBD3208,5,2,4,0,11,RV3208,O05858,87.61552429199219
RVBD3597c:lsr2,4,2,4,1,11,RV3597c,P9WIP7,85.61295318603516
RVBD2894c:xerC,5,2,4,0,11,RV2894c,P9WF35,92.53187561035156
RVBD3923c:rnpA,5,2,4,0,11,RV3923c,P9WGZ3,90.3184585571289
RVBD0517:RVBD0517,5,3,3,0,11,RV0517,O33362,84.6200180053711
RVBD6020:5S,5,4,2,0,11,RV6020,,
RVBD3490:otsA,5,2,4,0,11,RV3490,P9WN11,91.40277862548828
RVBD1011:ispE,5,2,4,0,11,RV1011,P9WKG7,95.29859924316406
RVBD6005:tRNA-Thr6,2,4,3,2,11,RV6005,,
RVBD1100:RVBD1100,5,2,4,0,11,RV1100,O53448,86.11845397949219
RVBD0216:RVBD0216,5,2,4,0,11,RV0216,I6Y340,94.55616760253906
RVBD0024:RVBD0024,5,2,4,0,11,RV0024,P71594,86.58537292480469
RVBD3052c:nrdI,4,3,4,0,11,RV3052c,P9WIZ3,90.70040130615234
RVBD0552:RVBD0552,4,2,5,0,11,RV0552,O06418,96.4150390625
RVBD0807:RVBD0807,5,2,4,0,11,RV0807,I6Y8U3,93.41999816894531
RVBD1603:hisA,4,2,5,0,11,RV1603,P9WMM5,96.64234161376953
RVBD0527:ccdA,3,2,4,2,11,RV0527,L7N671,62.083282470703125
RVBD2922c:smc,5,2,4,0,11,RV2922c,P9WGF3,83.62887573242188
RVBD1010:ksgA,5,2,4,0,11,RV1010,P9WH07,89.93403625488281
RVBD1340:rphA,6,1,3,1,11,RV1340,P9WGZ7,95.49757385253906
RVBD0200:RVBD0200,5,2,4,0,11,RV0200,O53651,88.2948989868164
RVBD6030:tRNA-Arg28,4,2,5,0,11,RV6030,,
RVBD0359:RVBD0359,6,2,3,0,11,RV0359,L0T550,88.3644790649414
RVBD1412:ribC,4,3,4,0,11,RV1412,P9WK35,96.49502563476562
RVBD0205:RVBD0205,5,0,4,2,11,RV0205,P9WFM5,82.52944946289062
RVBD0535:pnp,5,2,4,0,11,RV0535,O06401,92.04443359375
RVBD3394c:RVBD3394c,5,2,4,0,11,RV3394c,O50419,86.52948760986328
RVBD1370c:RVBD1370c,5,2,3,1,11,RV1370c,P9WKH5,91.50304412841797
RVBD0051:RVBD0051,7,1,2,1,11,RV0051,P71708,89.89278411865234
RVBD3922c:RVBD3922c,4,2,5,0,11,RV3922c,P9WFL9,65.72225189208984
RVBD0500:proC,5,2,4,0,11,RV0500,P9WHU7,91.2676010131836
RVBD3279c:birA,3,2,4,2,11,RV3279c,I6YFP0,96.52063751220703
RVBD3907c:pcnA,2,2,6,1,11,RV3907c,L7N672,90.52507781982422
RVBD2257c:RVBD2257c,5,1,4,1,11,RV2257c,O53531,98.01300811767578
RVBD1537:dinX,5,2,3,1,11,RV1537,P9WNT3,87.56123352050781
